,thread_id,post_id,user_name,date,message,cite1,cite2,cite3,cite4
5,20042669,post_201984198,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
6,20042669,post_201984212,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
7,20042669,post_201984233,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
8,20042669,post_201984273,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
9,20042669,post_201984288,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
10,20042669,post_201984302,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
11,20042669,post_201984313,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
12,20042669,post_201984314,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
13,20042669,post_201984316,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
14,20042669,post_201984338,tal040701,03-01-2020 13:54,"
 אתה מדבר כאילו אתה מינימום מח״ט גולני. 
שב שב קודם תתגייס אחרי זה תעשה עלינו פוזות.
 
 הנה עוד ג׳ובניק מסריח  
 
איי אתם כמו זבובים פה בפורום
 
 אתה מביך
 
 תודה חיים שלי
 
מלשבים סרבנים מה ציפית
 
 עזוב, מאחל לאותו בחור לעבור את מה שעברתי ואז שיפתח ת'פה. 
אגף שיקום נכים מחכה גם לו  
 
 מה עם התביעה בסוף ? 
 
 
שוו'איה שוו'איה
 
 כל הכבוד אחי
 
 זה לא יפה מה שכתבת
 
כי יש פה מלשבים שחיים בסרט ומתנהגים כאילו הם עברו את כל מלחמות ישראל. זה בסדר לרצות להיות לוחם אבל לא צריך להוריד כל מי שלא רוצה ו""ג'ובניק"", מבלי לדעת בכלל את המשמעות של המילה.
 
 אין לי בעיה לשמור ולעשות עבודות 
זה במילא מה שאני עושה כל יום
 
 תשמע קרבי זה משהו בשביל עצמך אם אתה מושפע מתגובות של אנשים ועושה את זה בשביל ""הפוזה: אין לך מה לחפש שם
 
 אנשים פה לא מבינים כמה חשוב שמצד שני יהיו פה את האנשים שבאמת מסבירים מה הולך בצבא ומטים את הכף גם לצד השני. 
אחרי זה שכל אחד יעשה את ההחלטות שלו.
 
 
חד וחלק 
להיות מלשב מורעל זה סבבה והכל, מי יודע שגם אני הייתי ככה וגם עשיתי חצי מכינה בגלל זה וכו' וכו' וכו' 
אבל יש פנטזיה ויש אמת. ואם הם רוצים לתקוע את הראש בחול שיהנו, אחר כך שלא יחזרו לפה אחרי שבוע ""איך יורדים מקרבי בבקשה אני מתחנן"" 
 
 זה כל כך על הזין שלי שאני מרגיש את השיערות תחת שלך מדגדגות לי את הביצים
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
0,20042669,post_201984368,YarinHalel2020,03-01-2020 14:06,"
 מה פוזה בקרבי, הנשק? למי אכפת זה סתם גוש ברזל 
 
פשוט אני רוצה גם להחזיר חזרה על אותם חיילים שהגנו עלי בצוק איתן בלבנון השניה ובכל המבצעים והמערכות בין לבין 
כשאני אתגייס להם יהיו ילדים ואישה ועל הילדים שלהם אצטרך להגן ואחרי זה הם על הילדים שלי 
זה גלגל שאני מוכרח להיות חלק ממנו
 
 חחחח היית הרבה יותר מורעל מהם
 
 אתה צודק ב100%
 
 כנראה שאם אתה מאחל את זה לאחרים אז מגיע לך שזה קרה לך 
 
אלוהים יודע מה לעשות אה יודע תעבודה
 
 נודר שכן 
החלפתי לטלפון הישן שלי לפני כמה ימים כי שלי נשבר וקלטתי שאשכרה היה לי סטיקרים של צהיבות (גדוד שקד משהו עם זקפה על גבעתי וכו' וכו' וכו') 
הקאתי על עצמי הקאתי על הטלפון וזרקתי אותו מהחלון
 
 תקשיב חמוד ביום שתדרך בקרבי אתה תתפלל להיות בתפקיד שלי בצבא
 
 חחחחחחחחחחחחחח איזה מרמור
 
 אתה חלק מהאנשים שאמרתי שמורידים ממש מוטיבציה 
חיכיתי לך
 
 אמרו לך את זה פה איזה 6 פעמים 
אם אנשים שדופקים לך את האמת בפרצוף מורידים לך מוטיבציה להתגייס ללוחמה, אז אל תתגייס ללוחמה מראש כי אתה לא תשרוד 
אם אתה חושב שפה מורידים מוטיבציה חכה תראה מה חברים שלך בהכשרה יעשו ואיך הם ידברו
 
 אני מקווה שביום שאדרך בגולני לא יהיה לי זמן לממורמרים כמוך 
יחלש אופי
 
 
 
אני מאמין שאם לא הייתי נולד חצי נכה הייתי עושה הכל בשביל קרבי. הדבר שהכי מציק לי זה החיילים שנמצאים כל היום בבית (מבחירה) או נמצאים בג'וב (מבחירה) ואז מתלוננים ואומרים לכולם לברוח... צבא זה לא לכולם, וקרבי ספציפית זה כאפה לפנים שאנשים שרגילים לשבת עם חברים כל לילה לא יהיו מוכנים אליה. אפילו בטירונות 02 יש כאלו שמקבלים כאפה כי הם לא רגילים לאכול חרא ולא להיות בבית יותר משבוע.
 
 אם היית יודע איפה אני מתנדב אולי היית מבין
 
 אני לא אשכח את אחת ההודעות שלך שכתבת ממש יפה על כמה שאתה יודע שהולך להיות חרא ואתה מזוכיסט ואתה עדיין תסתדר. 
פעם היו פה דיונים הרבה יותר יפים על הנושא, היו אשכרה אנשים מעניינים בפורום מכל מיני מקומות בצבא עם סיפורים מדהימים
 
 אני רוצה להיות שהיד
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
1,20042669,post_201984371,YarinHalel2020,03-01-2020 14:06,"
 מה פוזה בקרבי, הנשק? למי אכפת זה סתם גוש ברזל 
 
פשוט אני רוצה גם להחזיר חזרה על אותם חיילים שהגנו עלי בצוק איתן בלבנון השניה ובכל המבצעים והמערכות בין לבין 
כשאני אתגייס להם יהיו ילדים ואישה ועל הילדים שלהם אצטרך להגן ואחרי זה הם על הילדים שלי 
זה גלגל שאני מוכרח להיות חלק ממנו
 
 חחחח היית הרבה יותר מורעל מהם
 
 אתה צודק ב100%
 
 כנראה שאם אתה מאחל את זה לאחרים אז מגיע לך שזה קרה לך 
 
אלוהים יודע מה לעשות אה יודע תעבודה
 
 נודר שכן 
החלפתי לטלפון הישן שלי לפני כמה ימים כי שלי נשבר וקלטתי שאשכרה היה לי סטיקרים של צהיבות (גדוד שקד משהו עם זקפה על גבעתי וכו' וכו' וכו') 
הקאתי על עצמי הקאתי על הטלפון וזרקתי אותו מהחלון
 
 תקשיב חמוד ביום שתדרך בקרבי אתה תתפלל להיות בתפקיד שלי בצבא
 
 חחחחחחחחחחחחחח איזה מרמור
 
 אתה חלק מהאנשים שאמרתי שמורידים ממש מוטיבציה 
חיכיתי לך
 
 אמרו לך את זה פה איזה 6 פעמים 
אם אנשים שדופקים לך את האמת בפרצוף מורידים לך מוטיבציה להתגייס ללוחמה, אז אל תתגייס ללוחמה מראש כי אתה לא תשרוד 
אם אתה חושב שפה מורידים מוטיבציה חכה תראה מה חברים שלך בהכשרה יעשו ואיך הם ידברו
 
 אני מקווה שביום שאדרך בגולני לא יהיה לי זמן לממורמרים כמוך 
יחלש אופי
 
 
 
אני מאמין שאם לא הייתי נולד חצי נכה הייתי עושה הכל בשביל קרבי. הדבר שהכי מציק לי זה החיילים שנמצאים כל היום בבית (מבחירה) או נמצאים בג'וב (מבחירה) ואז מתלוננים ואומרים לכולם לברוח... צבא זה לא לכולם, וקרבי ספציפית זה כאפה לפנים שאנשים שרגילים לשבת עם חברים כל לילה לא יהיו מוכנים אליה. אפילו בטירונות 02 יש כאלו שמקבלים כאפה כי הם לא רגילים לאכול חרא ולא להיות בבית יותר משבוע.
 
 אם היית יודע איפה אני מתנדב אולי היית מבין
 
 אני לא אשכח את אחת ההודעות שלך שכתבת ממש יפה על כמה שאתה יודע שהולך להיות חרא ואתה מזוכיסט ואתה עדיין תסתדר. 
פעם היו פה דיונים הרבה יותר יפים על הנושא, היו אשכרה אנשים מעניינים בפורום מכל מיני מקומות בצבא עם סיפורים מדהימים
 
 אני רוצה להיות שהיד
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
2,20042669,post_201984377,YarinHalel2020,03-01-2020 14:06,"
 מה פוזה בקרבי, הנשק? למי אכפת זה סתם גוש ברזל 
 
פשוט אני רוצה גם להחזיר חזרה על אותם חיילים שהגנו עלי בצוק איתן בלבנון השניה ובכל המבצעים והמערכות בין לבין 
כשאני אתגייס להם יהיו ילדים ואישה ועל הילדים שלהם אצטרך להגן ואחרי זה הם על הילדים שלי 
זה גלגל שאני מוכרח להיות חלק ממנו
 
 חחחח היית הרבה יותר מורעל מהם
 
 אתה צודק ב100%
 
 כנראה שאם אתה מאחל את זה לאחרים אז מגיע לך שזה קרה לך 
 
אלוהים יודע מה לעשות אה יודע תעבודה
 
 נודר שכן 
החלפתי לטלפון הישן שלי לפני כמה ימים כי שלי נשבר וקלטתי שאשכרה היה לי סטיקרים של צהיבות (גדוד שקד משהו עם זקפה על גבעתי וכו' וכו' וכו') 
הקאתי על עצמי הקאתי על הטלפון וזרקתי אותו מהחלון
 
 תקשיב חמוד ביום שתדרך בקרבי אתה תתפלל להיות בתפקיד שלי בצבא
 
 חחחחחחחחחחחחחח איזה מרמור
 
 אתה חלק מהאנשים שאמרתי שמורידים ממש מוטיבציה 
חיכיתי לך
 
 אמרו לך את זה פה איזה 6 פעמים 
אם אנשים שדופקים לך את האמת בפרצוף מורידים לך מוטיבציה להתגייס ללוחמה, אז אל תתגייס ללוחמה מראש כי אתה לא תשרוד 
אם אתה חושב שפה מורידים מוטיבציה חכה תראה מה חברים שלך בהכשרה יעשו ואיך הם ידברו
 
 אני מקווה שביום שאדרך בגולני לא יהיה לי זמן לממורמרים כמוך 
יחלש אופי
 
 
 
אני מאמין שאם לא הייתי נולד חצי נכה הייתי עושה הכל בשביל קרבי. הדבר שהכי מציק לי זה החיילים שנמצאים כל היום בבית (מבחירה) או נמצאים בג'וב (מבחירה) ואז מתלוננים ואומרים לכולם לברוח... צבא זה לא לכולם, וקרבי ספציפית זה כאפה לפנים שאנשים שרגילים לשבת עם חברים כל לילה לא יהיו מוכנים אליה. אפילו בטירונות 02 יש כאלו שמקבלים כאפה כי הם לא רגילים לאכול חרא ולא להיות בבית יותר משבוע.
 
 אם היית יודע איפה אני מתנדב אולי היית מבין
 
 אני לא אשכח את אחת ההודעות שלך שכתבת ממש יפה על כמה שאתה יודע שהולך להיות חרא ואתה מזוכיסט ואתה עדיין תסתדר. 
פעם היו פה דיונים הרבה יותר יפים על הנושא, היו אשכרה אנשים מעניינים בפורום מכל מיני מקומות בצבא עם סיפורים מדהימים
 
 אני רוצה להיות שהיד
",login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw,login.php?do=lostpw
